,player_age,correct
20930,28.0,1
60473,29.0,1
28809,19.0,1
63324,28.0,0
53455,31.0,0
9353,25.0,1
25949,35.0,0
32378,35.0,0
48670,22.0,1
52716,33.0,0
6613,34.0,0
56938,32.0,0
8726,30.0,0
12583,37.0,0
7832,25.0,1
14816,23.0,1
60298,25.0,1
3606,38.0,1
39317,32.0,0
48058,24.0,1
41925,28.0,0
34658,26.0,1
11246,36.0,1
4319,28.0,1
11930,41.0,1
54471,26.0,1
15100,28.0,1
24487,39.0,0
19370,39.0,1
45123,33.0,1
57372,27.0,0
28534,28.0,1
2387,44.0,1
42938,34.0,0
43549,34.0,1
26361,26.0,1
13894,22.0,1
20106,21.0,0
58878,20.0,1
65731,34.0,0
51037,29.0,1
45405,29.0,1
60323,34.0,0
15610,34.0,0
6603,33.0,0
54164,27.0,0
23838,32.0,1
39122,31.0,0
24066,32.0,0
1121,24.0,0
38273,33.0,1
47815,33.0,0
52606,32.0,1
49761,37.0,1
47687,27.0,1
58280,36.0,0
11323,30.0,1
44579,28.0,1
29630,31.0,1
3988,27.0,1
28175,30.0,0
43332,40.0,1
32731,35.0,1
36099,39.0,1
49721,34.0,1
63886,31.0,1
33178,37.0,1
62902,33.0,1
45344,33.0,1
20546,24.0,1
19363,36.0,1
17775,31.0,1
39718,40.0,0
44491,30.0,1
40201,41.0,1
59529,22.0,1
39318,30.0,1
46115,36.0,0
60614,35.0,0
585,30.0,1
39478,28.0,1
7395,26.0,0
2286,23.0,1
19329,32.0,0
44747,38.0,0
36485,33.0,1
15050,33.0,1
47527,27.0,1
32010,29.0,1
5509,28.0,0
10007,29.0,0
65043,28.0,1
5015,30.0,0
47697,29.0,1
5557,43.0,1
32974,33.0,1
14356,33.0,1
43277,26.0,1
52267,37.0,0
17380,43.0,1
15987,35.0,1
58990,29.0,1
37982,30.0,0
60678,28.0,1
37918,26.0,1
31874,30.0,1
14144,26.0,1
22999,25.0,1
48930,34.0,1
55024,29.0,1
9997,29.0,0
64516,35.0,0
10072,30.0,1
7193,20.0,1
38189,36.0,0
13314,23.0,1
12891,22.0,1
8230,28.0,0
29183,30.0,1
35713,28.0,1
8936,27.0,1
48393,25.0,1
21398,23.0,1
63573,31.0,1
12556,35.0,0
6540,29.0,1
63777,36.0,1
41354,24.0,0
47091,22.0,1
19365,39.0,1
38889,22.0,1
5934,37.0,1
52557,33.0,1
64741,29.0,1
23453,25.0,1
44191,27.0,1
20135,31.0,0
19943,26.0,1
15144,26.0,0
65848,33.0,0
46294,31.0,1
50228,34.0,1
6471,36.0,0
31857,38.0,0
5917,31.0,1
3075,37.0,1
65030,34.0,1
27383,30.0,0
49403,29.0,1
16201,26.0,1
32603,45.0,1
46277,36.0,1
59664,30.0,0
10714,27.0,1
49419,23.0,1
50581,35.0,0
18487,30.0,1
31801,27.0,1
64546,28.0,0
33568,34.0,1
3333,29.0,1
21520,24.0,1
63520,33.0,1
16612,35.0,0
35046,26.0,1
12413,28.0,1
41636,25.0,0
37621,27.0,0
60192,30.0,0
22970,33.0,1
27735,37.0,1
13595,34.0,1
15648,34.0,1
7500,31.0,1
24897,38.0,0
25343,38.0,0
19679,29.0,1
9053,28.0,0
7606,22.0,0
38449,41.0,1
7345,29.0,1
61234,35.0,0
41717,25.0,1
41398,28.0,0
57164,24.0,1
888,28.0,0
35249,24.0,1
37022,33.0,1
44356,35.0,1
24843,38.0,0
51178,37.0,1
41589,28.0,1
41617,24.0,0
13081,22.0,1
3037,39.0,1
9699,24.0,1
45508,25.0,1
6550,31.0,0
37570,34.0,0
62999,37.0,0
11326,36.0,1
28191,26.0,1
62751,27.0,1
38617,27.0,1
22388,28.0,1
59328,27.0,1
56021,34.0,1
65450,30.0,0
33223,35.0,1
53997,31.0,1
28404,23.0,1
51395,25.0,1
538,25.0,1
29575,29.0,1
62571,25.0,1
61471,32.0,1
16527,34.0,0
16351,31.0,1
14488,32.0,1
57584,30.0,1
22500,35.0,1
30717,28.0,1
62260,34.0,1
60971,34.0,1
9096,22.0,0
35456,30.0,1
923,31.0,0
44126,34.0,0
62766,25.0,1
15798,35.0,1
12486,36.0,0
14388,31.0,1
56879,38.0,1
20095,21.0,1
2296,24.0,1
31378,34.0,1
16058,27.0,1
63300,34.0,1
30993,37.0,1
47614,30.0,0
25035,34.0,1
10226,26.0,1
284,28.0,0
10842,32.0,0
58065,30.0,1
62348,26.0,1
6677,35.0,0
49603,25.0,1
54843,30.0,1
38351,28.0,1
57187,31.0,0
43968,27.0,1
20201,28.0,1
33354,30.0,1
17157,34.0,1
15026,35.0,1
61183,35.0,1
35385,21.0,1
45005,34.0,1
18601,32.0,0
50348,32.0,1
51144,28.0,1
48998,29.0,0
2792,27.0,0
1863,27.0,1
26220,27.0,1
7483,19.0,1
44259,28.0,1
1414,23.0,0
22476,26.0,1
34215,23.0,0
64006,26.0,1
20356,29.0,0
15849,31.0,1
12253,32.0,0
14759,31.0,1
7419,23.0,1
12649,29.0,1
18565,32.0,1
46921,35.0,0
26880,22.0,1
17519,27.0,1
15111,34.0,1
31816,40.0,0
4202,34.0,1
49087,32.0,1
44319,29.0,1
49971,34.0,1
53770,22.0,1
43467,33.0,0
63391,33.0,1
24521,40.0,1
34340,31.0,1
32304,35.0,0
39790,32.0,0
4900,35.0,0
23620,36.0,0
23015,34.0,1
32686,37.0,1
28292,28.0,0
21554,25.0,1
20075,19.0,1
45875,34.0,1
30137,36.0,0
28443,31.0,1
64678,34.0,0
9936,27.0,1
25171,34.0,1
11717,30.0,1
3340,26.0,0
33479,27.0,1
63781,29.0,1
7298,27.0,1
2340,26.0,1
59602,28.0,1
12262,37.0,1
45120,27.0,1
57722,28.0,1
35852,28.0,1
21171,26.0,1
62639,33.0,0
37861,30.0,1
57090,30.0,1
31625,31.0,1
58120,39.0,1
45964,37.0,1
43914,33.0,1
3358,26.0,1
33398,30.0,0
55596,23.0,1
51228,36.0,0
23046,29.0,1
55222,36.0,1
48785,32.0,1
4280,31.0,0
31927,35.0,1
58374,29.0,1
24896,40.0,1
64630,28.0,1
20515,33.0,0
49597,34.0,0
8146,21.0,1
28261,38.0,1
18450,29.0,0
30175,19.0,1
37236,30.0,1
45221,36.0,1
58876,36.0,0
53584,34.0,1
28276,41.0,1
26593,27.0,1
17921,36.0,1
18364,34.0,0
50068,30.0,1
51421,33.0,0
38810,34.0,1
42443,27.0,0
15466,29.0,1
30425,25.0,1
3385,29.0,0
65648,33.0,1
59736,20.0,1
64930,36.0,1
42674,22.0,1
9750,31.0,1
804,20.0,1
22879,27.0,1
32919,30.0,1
25885,37.0,0
40323,34.0,0
22018,37.0,0
28380,30.0,1
59918,22.0,1
28190,26.0,1
24586,34.0,0
21655,28.0,1
61112,25.0,1
9812,29.0,0
17524,30.0,1
37249,33.0,1
17004,31.0,1
54492,21.0,1
55836,36.0,1
62694,24.0,1
6881,26.0,0
11038,29.0,1
35841,28.0,0
56567,39.0,0
51891,32.0,0
8604,35.0,1
35010,24.0,0
15813,33.0,1
45586,36.0,1
46374,35.0,0
48704,34.0,0
48743,32.0,0
61010,23.0,1
6500,32.0,1
34695,35.0,1
21881,28.0,1
55937,24.0,1
64827,34.0,1
56305,33.0,0
22364,27.0,0
53889,37.0,1
41528,29.0,0
25817,38.0,1
42655,26.0,1
10747,25.0,1
19464,32.0,0
41015,25.0,1
32956,37.0,0
3798,29.0,1
39861,34.0,0
26856,23.0,1
25944,32.0,1
35457,27.0,1
52910,35.0,0
53757,32.0,1
24928,42.0,1
4442,29.0,1
62798,27.0,0
62662,32.0,1
22448,26.0,1
25373,31.0,1
58135,33.0,0
49586,32.0,0
15121,38.0,1
58182,32.0,1
58278,37.0,1
48276,28.0,1
3205,31.0,1
38367,29.0,1
35425,22.0,1
61868,22.0,1
50933,29.0,1
30503,25.0,1
15758,33.0,1
29742,37.0,0
39708,30.0,0
6708,32.0,1
64509,37.0,1
58082,32.0,1
40417,21.0,1
30591,36.0,0
30560,37.0,0
64354,36.0,1
48381,34.0,0
28582,38.0,0
8749,26.0,0
3899,29.0,1
36069,32.0,0
13281,34.0,1
37013,25.0,1
30405,32.0,1
46611,35.0,1
16507,28.0,1
23419,28.0,1
44633,34.0,0
1450,24.0,1
28490,27.0,1
38915,25.0,1
31272,36.0,0
4759,28.0,1
63449,30.0,0
27713,30.0,1
29687,24.0,1
52123,34.0,0
37320,27.0,0
43291,28.0,1
17024,33.0,1
40175,29.0,1
53073,36.0,0
33458,26.0,1
54976,20.0,1
40783,27.0,1
6032,31.0,1
13187,28.0,0
17818,36.0,0
55850,34.0,1
13140,25.0,0
43635,33.0,1
39758,32.0,0
48224,30.0,1
53360,35.0,0
1334,32.0,1
62834,29.0,1
63200,31.0,1
48751,33.0,0
52034,29.0,1
5461,31.0,0
44770,31.0,0
9945,33.0,0
17333,39.0,1
1020,24.0,1
50681,28.0,1
35192,21.0,1
24202,35.0,0
37233,20.0,1
22464,30.0,0
53721,20.0,1
33104,32.0,1
55930,24.0,1
39659,26.0,1
29910,31.0,1
10657,30.0,0
32980,35.0,0
9404,24.0,1
4035,25.0,1
21588,38.0,1
43989,29.0,0
10474,32.0,0
56180,33.0,1
52221,36.0,0
26759,23.0,1
12813,23.0,0
19074,38.0,0
34508,27.0,0
65540,35.0,1
33630,31.0,1
12207,32.0,0
29677,27.0,0
65083,40.0,0
36941,34.0,1
36906,36.0,1
21907,29.0,0
42288,28.0,1
1815,23.0,1
33823,31.0,1
58833,20.0,1
60023,32.0,0
59224,19.0,1
13982,31.0,0
7568,34.0,1
35675,32.0,0
7852,20.0,1
56782,31.0,1
52895,32.0,1
11764,32.0,0
5453,29.0,1
42432,32.0,1
22756,25.0,1
16828,34.0,0
30198,31.0,0
43627,31.0,1
10396,34.0,1
18617,34.0,1
29492,31.0,0
37862,27.0,1
1550,20.0,1
53742,20.0,1
272,23.0,1
4583,28.0,1
42038,27.0,1
48164,32.0,0
57156,35.0,1
29725,30.0,0
19318,31.0,1
45139,35.0,0
49024,29.0,0
31235,38.0,1
31269,35.0,0
3261,30.0,0
46544,30.0,1
4869,33.0,0
36199,26.0,1
18967,27.0,1
3995,27.0,0
19914,26.0,1
55397,21.0,1
58078,35.0,0
33877,39.0,0
48288,35.0,0
19377,33.0,0
34913,23.0,0
15792,31.0,1
31485,23.0,1
55381,28.0,0
53023,34.0,0
55651,28.0,1
9172,31.0,1
38329,30.0,0
11975,34.0,0
18932,38.0,1
28121,35.0,1
18831,40.0,1
4350,33.0,0
16594,34.0,1
11093,28.0,1
48325,30.0,0
18389,30.0,1
22058,34.0,1
3726,39.0,1
42524,26.0,1
41438,30.0,1
7289,27.0,0
8219,23.0,1
4879,42.0,1
42243,30.0,1
10188,30.0,0
42330,32.0,0
45518,31.0,0
57651,42.0,1
53602,20.0,1
36633,27.0,1
16920,35.0,0
33102,43.0,1
1820,38.0,0
25641,37.0,0
10216,33.0,1
52381,42.0,0
23298,23.0,0
12396,37.0,1
31433,39.0,0
33612,36.0,0
13078,27.0,0
30738,29.0,0
15260,28.0,0
7237,26.0,1
48115,36.0,1
2511,37.0,1
20223,20.0,1
8202,30.0,0
12093,33.0,0
46800,31.0,0
44756,35.0,0
6874,31.0,0
65549,29.0,1
65768,33.0,1
11255,35.0,1
50044,31.0,1
8450,30.0,1
7421,30.0,1
49481,35.0,1
57526,28.0,1
14060,21.0,1
48102,35.0,1
39977,33.0,1
39270,34.0,1
12376,32.0,1
44149,25.0,1
30189,27.0,0
30368,26.0,1
44024,31.0,1
42425,23.0,1
33743,32.0,1
55881,33.0,1
19176,31.0,1
62404,30.0,0
57302,32.0,1
37200,20.0,1
8328,24.0,0
26391,26.0,0
91,31.0,0
41759,31.0,0
26207,26.0,0
49469,26.0,1
15529,35.0,1
54754,26.0,1
63992,36.0,1
46928,22.0,1
1244,22.0,1
1730,30.0,1
48876,39.0,0
25633,29.0,1
64651,29.0,1
14938,35.0,1
25662,32.0,1
50794,35.0,1
22477,25.0,0
60136,19.0,1
5679,38.0,0
50875,38.0,1
8533,21.0,1
64214,39.0,1
34420,23.0,1
19567,29.0,1
33878,36.0,0
56437,27.0,1
9203,31.0,0
7896,38.0,0
48788,25.0,1
17071,34.0,1
10048,24.0,1
61382,38.0,1
15379,37.0,1
6399,30.0,1
12708,33.0,1
40310,32.0,0
13458,24.0,1
50614,33.0,1
53444,28.0,0
30601,21.0,1
10419,27.0,1
27481,20.0,1
61867,23.0,1
43143,30.0,0
23747,37.0,1
42937,26.0,0
27718,25.0,1
9393,26.0,1
26655,24.0,1
35331,27.0,1
3723,34.0,1
45378,31.0,1
39193,30.0,1
42180,29.0,0
45093,33.0,1
46805,26.0,0
11516,39.0,1
43551,25.0,1
41462,32.0,1
39821,31.0,1
17938,34.0,0
44818,38.0,0
22258,30.0,0
11459,29.0,1
1994,39.0,1
3497,35.0,0
63675,35.0,0
42338,27.0,1
4833,38.0,0
31237,45.0,1
14527,30.0,0
2988,34.0,1
24397,28.0,1
2829,22.0,1
62915,35.0,1
38377,27.0,0
29707,25.0,1
37815,33.0,1
4096,26.0,0
32650,31.0,1
47907,28.0,0
30534,29.0,1
31197,40.0,0
18313,31.0,0
60591,20.0,1
590,22.0,1
5570,30.0,0
19055,30.0,0
63622,36.0,1
35944,21.0,1
25312,30.0,1
47597,30.0,0
35044,25.0,0
29676,30.0,1
13486,19.0,1
43423,24.0,1
232,33.0,1
52755,30.0,0
53745,27.0,0
14532,30.0,0
8656,29.0,0
60688,35.0,0
19757,33.0,1
4914,34.0,1
3828,35.0,1
31426,32.0,0
28974,33.0,0
65488,35.0,0
49424,35.0,1
17560,42.0,1
15496,36.0,0
641,28.0,1
17035,28.0,1
9512,26.0,1
58568,33.0,0
34902,24.0,0
14607,23.0,1
41296,29.0,1
22162,32.0,1
54675,24.0,1
2281,28.0,1
57352,32.0,1
19273,40.0,1
5634,39.0,1
44264,33.0,1
25326,39.0,1
38313,27.0,1
9868,26.0,1
23806,28.0,1
45132,29.0,1
40856,21.0,1
17325,30.0,0
16853,31.0,0
59668,20.0,1
55856,25.0,1
47884,24.0,1
28726,32.0,0
35199,33.0,1
61937,35.0,0
15808,27.0,1
50266,27.0,1
55738,27.0,1
41701,25.0,0
62432,23.0,1
14523,24.0,1
44366,37.0,1
10832,35.0,0
62818,28.0,0
30579,26.0,1
51577,27.0,1
64885,33.0,1
10693,35.0,0
18624,38.0,1
43810,37.0,1
16949,29.0,1
4214,26.0,1
26830,31.0,1
17581,29.0,1
28375,26.0,1
19371,40.0,0
10485,34.0,1
31358,36.0,1
28472,28.0,1
39645,38.0,0
46177,31.0,0
30574,28.0,1
25023,38.0,0
45387,30.0,0
23408,30.0,1
35893,21.0,1
26488,31.0,0
57524,27.0,1
1290,27.0,1
44686,35.0,0
38147,28.0,0
59550,29.0,1
54833,31.0,1
25670,31.0,0
43594,32.0,1
49589,27.0,1
15804,22.0,1
58832,34.0,1
45444,37.0,1
19286,30.0,1
2790,29.0,1
13551,36.0,1
24012,30.0,1
18187,29.0,1
35932,23.0,1
48039,26.0,0
12989,22.0,1
19140,34.0,0
56482,30.0,0
3098,25.0,1
28948,24.0,1
27702,30.0,1
34471,29.0,0
11085,26.0,1
51709,30.0,1
13434,33.0,0
53885,24.0,1
33481,30.0,1
30903,35.0,0
870,31.0,0
59471,19.0,1
32426,27.0,1
25611,32.0,1
26601,21.0,1
62899,39.0,0
28406,23.0,1
11479,28.0,1
40152,31.0,0
9029,25.0,1
13478,20.0,1
37828,34.0,0
24427,26.0,1
3401,36.0,1
9807,38.0,0
54445,23.0,0
47742,26.0,1
58991,38.0,1
47743,32.0,1
17683,37.0,0
10152,26.0,0
12668,34.0,0
44069,34.0,1
24705,32.0,0
15298,31.0,0
15334,30.0,0
5686,30.0,1
56083,36.0,0
6673,29.0,1
37450,30.0,1
25914,38.0,1
230,33.0,0
60986,33.0,1
59863,23.0,1
19725,31.0,1
60182,24.0,1
31366,18.0,1
19718,30.0,0
39209,28.0,0
14445,32.0,1
35677,30.0,0
55941,28.0,1
62023,33.0,1
64444,37.0,1
57028,35.0,1
41135,28.0,1
46040,35.0,1
54201,22.0,1
31898,38.0,1
51707,28.0,1
29581,19.0,1
51656,37.0,1
2224,38.0,1
59292,25.0,1
49854,27.0,1
16193,37.0,1
4469,37.0,1
56958,48.0,0
47401,23.0,1
17232,38.0,0
46203,35.0,0
11187,27.0,1
42516,30.0,1
8063,26.0,1
62344,32.0,1
54973,32.0,1
1566,26.0,0
19263,32.0,0
62064,36.0,1
14309,26.0,1
34233,24.0,1
48923,26.0,1
26418,30.0,1
6722,27.0,1
40163,26.0,0
60811,27.0,1
65029,34.0,0
61830,34.0,1
43425,32.0,0
35413,21.0,1
2960,35.0,1
13611,33.0,0
623,31.0,1
5411,36.0,0
35659,25.0,1
64722,34.0,0
59547,29.0,0
61750,31.0,1
32912,37.0,0
63140,31.0,1
64981,28.0,1
31790,27.0,1
56708,28.0,1
7396,22.0,1
14466,29.0,0
59303,19.0,1
4887,36.0,0
36958,35.0,0
54940,38.0,1
20780,26.0,1
58409,32.0,1
30042,24.0,1
61911,24.0,1
10945,33.0,0
3151,29.0,0
46554,30.0,1
18974,29.0,1
21619,37.0,1
39031,30.0,0
50827,32.0,1
59854,32.0,1
343,24.0,1
46245,32.0,1
35527,22.0,1
44411,35.0,0
3085,28.0,0
47988,32.0,1
11937,27.0,1
24312,33.0,1
25996,31.0,0
3770,31.0,1
8582,37.0,0
22780,25.0,1
11947,27.0,1
23892,35.0,1
40462,25.0,0
4762,29.0,0
23389,34.0,0
42079,27.0,0
5261,35.0,1
44195,28.0,1
35634,30.0,1
53349,34.0,0
15859,25.0,1
19857,20.0,1
20023,27.0,0
65574,31.0,1
60085,31.0,0
14647,22.0,1
50416,27.0,1
20684,23.0,1
42527,24.0,1
21761,29.0,1
10681,32.0,0
65410,28.0,1
33322,34.0,0
25315,31.0,1
18599,34.0,0
57443,32.0,0
1956,26.0,1
58338,31.0,1
2861,28.0,0
62972,36.0,1
26456,25.0,0
25057,36.0,1
29883,25.0,1
49769,30.0,1
24148,35.0,0
53105,34.0,1
10243,28.0,1
44054,34.0,0
47241,36.0,0
58044,32.0,1
51471,28.0,1
55364,27.0,0
45583,30.0,0
32178,36.0,0
30048,37.0,1
37093,25.0,1
22690,33.0,0
34093,38.0,1
11368,33.0,1
9063,28.0,0
20391,29.0,0
36019,24.0,0
37689,28.0,1
20545,32.0,1
15278,31.0,0
32179,37.0,1
31324,34.0,1
53530,32.0,1
28949,41.0,1
55837,30.0,1
53685,19.0,1
5064,36.0,1
64727,31.0,1
44908,30.0,0
55945,29.0,1
31860,33.0,1
29615,27.0,1
12673,28.0,1
65376,35.0,0
35329,22.0,1
49552,28.0,1
12904,21.0,1
8378,26.0,1
49650,27.0,1
57745,29.0,1
13883,32.0,0
34396,20.0,1
34181,25.0,1
23825,35.0,0
49252,22.0,1
15825,27.0,1
10481,38.0,1
18133,35.0,0
17948,30.0,1
35479,24.0,1
63373,34.0,0
45896,35.0,1
16005,23.0,1
9597,27.0,1
60561,34.0,1
45848,30.0,1
57554,28.0,1
60458,22.0,1
6559,36.0,0
7760,26.0,0
29403,40.0,1
31617,37.0,0
57590,29.0,1
26161,27.0,1
40795,30.0,1
54326,25.0,1
53931,27.0,1
64348,35.0,0
53988,19.0,1
32140,39.0,0
43493,31.0,1
62333,27.0,1
39224,32.0,1
36146,28.0,0
59135,29.0,1
61252,29.0,0
29813,20.0,1
16227,35.0,1
39941,32.0,1
1459,26.0,1
20410,35.0,0
60235,22.0,1
64116,24.0,1
7872,24.0,1
50423,25.0,1
25249,34.0,1
61220,29.0,1
43239,36.0,1
31595,35.0,0
40481,26.0,1
15446,27.0,0
10933,24.0,1
31657,29.0,1
48695,25.0,1
59040,31.0,0
24604,32.0,1
11734,34.0,1
18276,29.0,0
803,37.0,1
1985,29.0,0
14751,24.0,1
29857,23.0,1
49328,37.0,1
5398,32.0,0
49938,34.0,1
58831,33.0,1
63610,32.0,1
19532,39.0,1
34691,20.0,0
50172,29.0,1
29067,23.0,0
40699,22.0,1
14187,29.0,0
65256,34.0,1
65401,34.0,1
47912,24.0,0
22717,31.0,1
29233,21.0,1
15309,33.0,0
1365,24.0,1
17563,31.0,1
8098,27.0,0
48475,37.0,1
14993,27.0,0
1921,30.0,0
33832,36.0,0
59719,27.0,0
8641,30.0,1
39273,34.0,0
5342,32.0,0
6883,22.0,1
19747,36.0,0
24095,30.0,0
33641,35.0,1
12645,34.0,0
63631,36.0,1
26258,30.0,0
13970,24.0,1
32925,32.0,1
36772,25.0,1
19336,34.0,1
38779,30.0,0
10765,27.0,1
3809,33.0,1
19393,33.0,1
7841,23.0,0
3873,27.0,0
50935,35.0,1
65682,36.0,1
63959,35.0,0
56553,30.0,1
7089,25.0,1
49449,34.0,0
53361,30.0,1
63344,29.0,1
31135,31.0,0
30925,36.0,1
36458,24.0,1
13805,41.0,1
42269,32.0,0
64058,28.0,1
47631,21.0,1
44331,30.0,1
11404,28.0,1
25890,39.0,0
56047,29.0,1
27726,26.0,1
58144,35.0,0
34295,20.0,1
46986,22.0,1
35036,21.0,1
12690,22.0,1
39110,27.0,1
59423,33.0,1
10701,38.0,1
29880,22.0,1
18445,32.0,1
32114,30.0,0
63419,35.0,1
39081,35.0,1
34057,35.0,1
417,36.0,0
8271,28.0,0
14797,33.0,1
48269,24.0,1
1384,29.0,0
4142,34.0,1
27905,36.0,0
23574,32.0,1
36132,36.0,0
24331,30.0,1
58196,34.0,1
57559,29.0,0
26267,31.0,0
48764,22.0,1
13282,24.0,1
12974,27.0,1
12683,23.0,1
65742,35.0,1
65180,33.0,0
21818,24.0,0
8920,25.0,1
45888,33.0,0
38337,23.0,1
36344,27.0,0
63029,26.0,0
53440,37.0,0
41660,25.0,1
62629,34.0,1
62904,33.0,1
60329,35.0,0
35473,30.0,0
3860,24.0,1
61554,29.0,1
54402,20.0,1
62767,35.0,1
22842,34.0,0
3840,35.0,1
9615,36.0,0
38165,28.0,1
25661,35.0,0
31037,36.0,1
3262,36.0,0
39012,36.0,1
6096,30.0,1
55017,30.0,0
24443,33.0,1
43500,28.0,0
30348,40.0,1
47495,30.0,1
55910,31.0,0
33285,36.0,1
57841,33.0,0
32787,36.0,0
22817,31.0,1
17310,24.0,1
21963,29.0,0
56006,36.0,0
16459,32.0,1
55595,25.0,0
21058,34.0,0
35864,24.0,1
34457,32.0,1
54263,26.0,0
21676,25.0,1
21902,31.0,0
61973,26.0,1
32121,27.0,1
43845,33.0,1
32077,31.0,0
11333,35.0,0
57396,37.0,0
37037,34.0,0
49863,28.0,1
35741,34.0,1
48232,30.0,0
59607,29.0,0
27330,34.0,1
38539,28.0,1
25843,34.0,1
13531,27.0,0
64237,34.0,1
50914,30.0,1
38980,32.0,1
740,23.0,1
26974,32.0,1
12816,20.0,1
40376,29.0,1
61299,21.0,1
3503,30.0,1
60816,23.0,1
21803,32.0,1
15285,21.0,1
31161,36.0,0
4982,32.0,0
2608,28.0,0
9210,26.0,1
60242,20.0,1
31222,42.0,1
40549,21.0,1
3467,26.0,0
47465,28.0,0
52425,38.0,0
8011,30.0,0
16265,37.0,1
35480,28.0,0
54639,30.0,1
15971,23.0,1
24881,34.0,0
24283,29.0,0
35022,34.0,1
46556,37.0,0
13214,27.0,0
9118,22.0,1
38784,32.0,1
6486,36.0,0
31926,26.0,1
26637,21.0,1
26034,29.0,0
18012,41.0,1
19738,27.0,1
64304,39.0,1
24056,34.0,1
21140,28.0,1
26389,29.0,0
44462,31.0,1
58113,33.0,0
52041,34.0,1
6453,42.0,0
41230,28.0,1
33313,31.0,1
61530,24.0,1
53060,31.0,1
13073,23.0,1
27722,30.0,0
8619,28.0,0
21823,30.0,0
12782,35.0,1
61601,24.0,1
43410,35.0,0
9571,26.0,0
49565,31.0,0
514,22.0,1
11345,34.0,0
35499,23.0,1
8896,35.0,0
16080,35.0,1
21248,32.0,1
31133,35.0,1
55142,30.0,1
53453,35.0,1
13736,27.0,1
26712,29.0,0
23290,26.0,0
31796,26.0,1
19350,37.0,0
25730,33.0,1
43028,29.0,0
3760,30.0,1
39986,35.0,0
27059,19.0,1
15453,28.0,1
31758,27.0,0
23952,36.0,1
65645,32.0,1
54017,25.0,0
12234,34.0,0
46168,35.0,0
55874,33.0,0
46137,36.0,1
31052,33.0,1
63033,29.0,1
60461,40.0,0
57710,35.0,0
21565,33.0,0
61453,22.0,1
23305,29.0,1
46204,36.0,0
13643,34.0,0
47978,26.0,1
46373,32.0,0
60018,23.0,1
11233,34.0,1
31315,34.0,1
41823,30.0,1
43396,34.0,1
28785,26.0,0
37440,26.0,1
53165,37.0,0
9394,35.0,0
14878,34.0,1
19581,26.0,1
21336,24.0,1
23796,35.0,0
39036,29.0,1
10260,34.0,0
63953,35.0,1
23268,31.0,1
36067,23.0,1
47699,26.0,0
36082,26.0,1
16000,25.0,1
60625,25.0,1
34756,19.0,1
4474,30.0,0
62007,22.0,1
55495,22.0,1
63515,32.0,0
27991,26.0,0
18213,36.0,1
16143,30.0,1
1423,27.0,0
15629,27.0,0
17093,31.0,1
32222,35.0,0
14040,24.0,0
50946,35.0,0
7124,34.0,0
7501,28.0,1
51055,33.0,1
12975,30.0,1
4183,27.0,1
56289,34.0,1
5283,31.0,1
25085,31.0,0
12739,22.0,1
56614,28.0,1
34281,27.0,0
2400,32.0,0
14747,23.0,1
43298,34.0,1
33358,30.0,1
26683,29.0,0
23514,34.0,0
58158,31.0,1
58105,35.0,0
37517,26.0,1
33573,38.0,0
1982,28.0,1
39694,28.0,1
2700,29.0,0
39686,28.0,1
43243,32.0,0
11119,37.0,1
32762,32.0,0
23859,33.0,0
768,18.0,1
38660,34.0,0
52911,30.0,1
39060,27.0,0
57624,31.0,1
32791,34.0,0
34863,23.0,0
43318,36.0,0
50750,28.0,1
13382,23.0,1
513,27.0,1
55635,29.0,1
26746,27.0,1
27503,27.0,1
27142,23.0,1
28360,33.0,0
1774,34.0,0
21809,26.0,1
53780,24.0,1
16202,37.0,1
11694,29.0,1
57416,31.0,0
41103,23.0,0
30085,42.0,1
14206,27.0,0
62805,34.0,0
7534,28.0,0
39316,34.0,1
4032,25.0,1
15072,33.0,1
34644,22.0,1
40737,29.0,1
12870,21.0,1
62706,29.0,1
57516,33.0,1
22671,24.0,1
50958,29.0,1
42967,30.0,1
55162,28.0,1
15704,32.0,1
53996,24.0,0
60363,23.0,1
13321,37.0,1
6932,22.0,1
30518,37.0,0
39517,31.0,0
52040,32.0,0
34519,23.0,1
52014,32.0,0
24396,32.0,1
65209,38.0,0
19438,37.0,1
9482,25.0,1
1758,30.0,1
6445,31.0,1
3594,31.0,0
16443,35.0,1
14958,26.0,1
24996,29.0,1
41205,22.0,0
10225,25.0,1
37100,23.0,1
13587,30.0,0
8673,29.0,0
26417,32.0,1
45328,28.0,1
49838,35.0,0
10299,26.0,1
50621,34.0,0
17925,30.0,1
53290,42.0,1
42223,24.0,0
40061,31.0,0
61990,20.0,1
54642,34.0,0
42973,28.0,0
31262,37.0,0
64364,27.0,1
56136,22.0,1
51508,29.0,1
7186,20.0,1
7730,21.0,1
45261,28.0,1
54861,37.0,1
40291,32.0,0
11847,34.0,1
36354,22.0,1
25262,33.0,1
43528,32.0,1
48356,32.0,0
3063,26.0,1
48231,32.0,1
28841,31.0,0
60029,31.0,1
17079,29.0,1
53063,34.0,0
29930,32.0,1
26838,32.0,1
4783,33.0,0
56818,34.0,0
62916,33.0,1
37844,29.0,0
36765,26.0,1
64691,34.0,1
58972,28.0,1
64620,32.0,0
63649,34.0,0
21315,31.0,0
7042,20.0,1
21491,25.0,1
10508,36.0,1
49628,27.0,0
56426,34.0,0
62022,30.0,0
30660,24.0,1
24681,27.0,0
33423,36.0,0
