fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,season_id
710556,M. Oliver,UTC,2021-08-13T19:00:00+00:00,1628881200,1628881200,1628884800,10503,Brentford Community Stadium,"Brentford, Middlesex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 1,55,Brentford,https://media-2.api-sports.io/football/teams/55.png,True,42,Arsenal,https://media-3.api-sports.io/football/teams/42.png,False,2,0,1,0,2,0,,,,,2021
710557,D. Coote,UTC,2021-08-14T14:00:00+00:00,1628949600,1628949600,1628953200,512,Turf Moor,Burnley,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 1,44,Burnley,https://media-1.api-sports.io/football/teams/44.png,False,51,Brighton,https://media-3.api-sports.io/football/teams/51.png,True,1,2,1,0,1,2,,,,,2021
710558,J. Moss,UTC,2021-08-14T14:00:00+00:00,1628949600,1628949600,1628953200,519,Stamford Bridge,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 1,49,Chelsea,https://media-3.api-sports.io/football/teams/49.png,True,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,False,3,0,2,0,3,0,,,,,2021
710559,A. Madley,UTC,2021-08-14T14:00:00+00:00,1628949600,1628949600,1628953200,8560,Goodison Park,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 1,45,Everton,https://media-2.api-sports.io/football/teams/45.png,True,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,False,3,1,0,1,3,1,,,,,2021
710560,C. Pawson,UTC,2021-08-14T14:00:00+00:00,1628949600,1628949600,1628953200,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 1,46,Leicester,https://media-2.api-sports.io/football/teams/46.png,True,39,Wolves,https://media-1.api-sports.io/football/teams/39.png,False,1,0,1,0,1,0,,,,,2021
710561,P. Tierney,UTC,2021-08-14T11:30:00+00:00,1628940600,1628940600,1628944200,556,Old Trafford,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 1,33,Manchester United,https://media-1.api-sports.io/football/teams/33.png,True,63,Leeds,https://media-3.api-sports.io/football/teams/63.png,False,5,1,1,0,5,1,,,,,2021
710562,M. Atkinson,UTC,2021-08-15T13:00:00+00:00,1629032400,1629032400,1629036000,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 1,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,False,48,West Ham,https://media-3.api-sports.io/football/teams/48.png,True,2,4,2,1,2,4,,,,,2021
710563,A. Marriner,UTC,2021-08-14T16:30:00+00:00,1628958600,1628958600,1628962200,565,Carrow Road,"Norwich, Norfolk",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 1,71,Norwich,https://media-1.api-sports.io/football/teams/71.png,False,40,Liverpool,https://media-1.api-sports.io/football/teams/40.png,True,0,3,0,1,0,3,,,,,2021
710564,A. Taylor,UTC,2021-08-15T15:30:00+00:00,1629041400,1629041400,1629045000,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 1,47,Tottenham,https://media-2.api-sports.io/football/teams/47.png,True,50,Manchester City,https://media-1.api-sports.io/football/teams/50.png,False,1,0,0,0,1,0,,,,,2021
710565,M. Dean,UTC,2021-08-14T14:00:00+00:00,1628949600,1628949600,1628953200,596,Vicarage Road,Watford,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 1,38,Watford,https://media-1.api-sports.io/football/teams/38.png,True,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,False,3,2,2,0,3,2,,,,,2021
710566,P. Tierney,UTC,2021-08-22T15:30:00+00:00,1629646200,1629646200,1629649800,494,Emirates Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 2,42,Arsenal,https://media-3.api-sports.io/football/teams/42.png,False,49,Chelsea,https://media-2.api-sports.io/football/teams/49.png,True,0,2,0,2,0,2,,,,,2021
710567,D. Coote,UTC,2021-08-21T14:00:00+00:00,1629554400,1629554400,1629558000,495,Villa Park,Birmingham,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 2,66,Aston Villa,https://media-3.api-sports.io/football/teams/66.png,True,34,Newcastle,https://media-3.api-sports.io/football/teams/34.png,False,2,0,1,0,2,0,,,,,2021
710568,A. Taylor,UTC,2021-08-21T16:30:00+00:00,1629563400,1629563400,1629567000,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 2,51,Brighton,https://media-2.api-sports.io/football/teams/51.png,True,38,Watford,https://media-1.api-sports.io/football/teams/38.png,False,2,0,2,0,2,0,,,,,2021
710569,M. Atkinson,UTC,2021-08-21T14:00:00+00:00,1629554400,1629554400,1629558000,525,Selhurst Park,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 2,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,,55,Brentford,https://media-2.api-sports.io/football/teams/55.png,,0,0,0,0,0,0,,,,,2021
710570,D. England,UTC,2021-08-21T14:00:00+00:00,1629554400,1629554400,1629558000,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 2,63,Leeds,https://media-2.api-sports.io/football/teams/63.png,,45,Everton,https://media-1.api-sports.io/football/teams/45.png,,2,2,1,1,2,2,,,,,2021
710571,M. Dean,UTC,2021-08-21T11:30:00+00:00,1629545400,1629545400,1629549000,550,Anfield,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 2,40,Liverpool,https://media-3.api-sports.io/football/teams/40.png,True,44,Burnley,https://media-1.api-sports.io/football/teams/44.png,False,2,0,1,0,2,0,,,,,2021
710572,G. Scott,UTC,2021-08-21T14:00:00+00:00,1629554400,1629554400,1629558000,555,Etihad Stadium,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 2,50,Manchester City,https://media-3.api-sports.io/football/teams/50.png,True,71,Norwich,https://media-3.api-sports.io/football/teams/71.png,False,5,0,2,0,5,0,,,,,2021
710573,C. Pawson,UTC,2021-08-22T13:00:00+00:00,1629637200,1629637200,1629640800,585,St. Mary's Stadium,"Southampton, Hampshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 2,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,,33,Manchester United,https://media-3.api-sports.io/football/teams/33.png,,1,1,1,0,1,1,,,,,2021
710574,M. Oliver,UTC,2021-08-23T19:00:00+00:00,1629745200,1629745200,1629748800,598,London Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 2,48,West Ham,https://media-2.api-sports.io/football/teams/48.png,True,46,Leicester,https://media-1.api-sports.io/football/teams/46.png,False,4,1,1,0,4,1,,,,,2021
710575,S. Attwell,UTC,2021-08-22T13:00:00+00:00,1629637200,1629637200,1629640800,600,Molineux Stadium,"Wolverhampton, West Midlands",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 2,39,Wolves,https://media-1.api-sports.io/football/teams/39.png,False,47,Tottenham,https://media-2.api-sports.io/football/teams/47.png,True,0,1,0,1,0,1,,,,,2021
710576,P. Bankes,UTC,2021-08-28T14:00:00+00:00,1630159200,1630159200,1630162800,495,Villa Park,Birmingham,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 3,66,Aston Villa,https://media-1.api-sports.io/football/teams/66.png,,55,Brentford,https://media-3.api-sports.io/football/teams/55.png,,1,1,1,1,1,1,,,,,2021
710577,J. Moss,UTC,2021-08-28T14:00:00+00:00,1630159200,1630159200,1630162800,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 3,51,Brighton,https://media-1.api-sports.io/football/teams/51.png,False,45,Everton,https://media-3.api-sports.io/football/teams/45.png,True,0,2,0,1,0,2,,,,,2021
710578,M. Oliver,UTC,2021-08-29T13:00:00+00:00,1630242000,1630242000,1630245600,512,Turf Moor,Burnley,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 3,44,Burnley,https://media-1.api-sports.io/football/teams/44.png,,63,Leeds,https://media-3.api-sports.io/football/teams/63.png,,1,1,0,0,1,1,,,,,2021
710579,A. Taylor,UTC,2021-08-28T16:30:00+00:00,1630168200,1630168200,1630171800,550,Anfield,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 3,40,Liverpool,https://media-3.api-sports.io/football/teams/40.png,,49,Chelsea,https://media-1.api-sports.io/football/teams/49.png,,1,1,1,1,1,1,,,,,2021
710580,M. Atkinson,UTC,2021-08-28T11:30:00+00:00,1630150200,1630150200,1630153800,555,Etihad Stadium,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 3,50,Manchester City,https://media-3.api-sports.io/football/teams/50.png,True,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,False,5,0,3,0,5,0,,,,,2021
710581,P. Tierney,UTC,2021-08-28T14:00:00+00:00,1630159200,1630159200,1630162800,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 3,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,,2,2,0,0,2,2,,,,,2021
710582,R. Jones,UTC,2021-08-28T14:00:00+00:00,1630159200,1630159200,1630162800,565,Carrow Road,"Norwich, Norfolk",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 3,71,Norwich,https://media-1.api-sports.io/football/teams/71.png,False,46,Leicester,https://media-3.api-sports.io/football/teams/46.png,True,1,2,1,1,1,2,,,,,2021
710583,A. Marriner,UTC,2021-08-29T13:00:00+00:00,1630242000,1630242000,1630245600,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 3,47,Tottenham,https://media-1.api-sports.io/football/teams/47.png,True,38,Watford,https://media-3.api-sports.io/football/teams/38.png,False,1,0,1,0,1,0,,,,,2021
710584,S. Attwell,UTC,2021-08-28T14:00:00+00:00,1630159200,1630159200,1630162800,598,London Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 3,48,West Ham,https://media-3.api-sports.io/football/teams/48.png,,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,,2,2,1,0,2,2,,,,,2021
710585,M. Dean,UTC,2021-08-29T15:30:00+00:00,1630251000,1630251000,1630254600,600,Molineux Stadium,"Wolverhampton, West Midlands",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 3,39,Wolves,https://media-2.api-sports.io/football/teams/39.png,False,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,True,0,1,0,0,0,1,,,,,2021
710586,M. Oliver,UTC,2021-09-11T14:00:00+00:00,1631368800,1631368800,1631372400,494,Emirates Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 4,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,True,71,Norwich,https://media-2.api-sports.io/football/teams/71.png,False,1,0,0,0,1,0,,,,,2021
710587,G. Scott,UTC,2021-09-11T14:00:00+00:00,1631368800,1631368800,1631372400,10503,Brentford Community Stadium,"Brentford, Middlesex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 4,55,Brentford,https://media-2.api-sports.io/football/teams/55.png,False,51,Brighton,https://media-2.api-sports.io/football/teams/51.png,True,0,1,0,0,0,1,,,,,2021
710588,S. Attwell,UTC,2021-09-11T16:30:00+00:00,1631377800,1631377800,1631381400,519,Stamford Bridge,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 4,49,Chelsea,https://media-3.api-sports.io/football/teams/49.png,True,66,Aston Villa,https://media-3.api-sports.io/football/teams/66.png,False,3,0,1,0,3,0,,,,,2021
710589,J. Moss,UTC,2021-09-11T11:30:00+00:00,1631359800,1631359800,1631363400,525,Selhurst Park,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 4,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,True,47,Tottenham,https://media-3.api-sports.io/football/teams/47.png,False,3,0,0,0,3,0,,,,,2021
710590,M. Atkinson,UTC,2021-09-13T19:00:00+00:00,1631559600,1631559600,1631563200,8560,Goodison Park,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 4,45,Everton,https://media-1.api-sports.io/football/teams/45.png,True,44,Burnley,https://media-1.api-sports.io/football/teams/44.png,False,3,1,0,0,3,1,,,,,2021
710591,C. Pawson,UTC,2021-09-12T15:30:00+00:00,1631460600,1631460600,1631464200,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 4,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,False,40,Liverpool,https://media-1.api-sports.io/football/teams/40.png,True,0,3,0,1,0,3,,,,,2021
710592,P. Tierney,UTC,2021-09-11T14:00:00+00:00,1631368800,1631368800,1631372400,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 4,46,Leicester,https://media-1.api-sports.io/football/teams/46.png,False,50,Manchester City,https://media-3.api-sports.io/football/teams/50.png,True,0,1,0,0,0,1,,,,,2021
710593,A. Taylor,UTC,2021-09-11T14:00:00+00:00,1631368800,1631368800,1631372400,556,Old Trafford,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 4,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,True,34,Newcastle,https://media-3.api-sports.io/football/teams/34.png,False,4,1,1,0,4,1,,,,,2021
710594,D. Coote,UTC,2021-09-11T14:00:00+00:00,1631368800,1631368800,1631372400,585,St. Mary's Stadium,"Southampton, Hampshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 4,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,,48,West Ham,https://media-2.api-sports.io/football/teams/48.png,,0,0,0,0,0,0,,,,,2021
710595,P. Bankes,UTC,2021-09-11T14:00:00+00:00,1631368800,1631368800,1631372400,596,Vicarage Road,Watford,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 4,38,Watford,https://media-1.api-sports.io/football/teams/38.png,False,39,Wolves,https://media-3.api-sports.io/football/teams/39.png,True,0,2,0,0,0,2,,,,,2021
710596,C. Pawson,UTC,2021-09-18T16:30:00+00:00,1631982600,1631982600,1631986200,495,Villa Park,Birmingham,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 5,66,Aston Villa,https://media-3.api-sports.io/football/teams/66.png,True,45,Everton,https://media-2.api-sports.io/football/teams/45.png,False,3,0,0,0,3,0,,,,,2021
710597,S. Attwell,UTC,2021-09-19T13:00:00+00:00,1632056400,1632056400,1632060000,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 5,51,Brighton,https://media-3.api-sports.io/football/teams/51.png,True,46,Leicester,https://media-3.api-sports.io/football/teams/46.png,False,2,1,1,0,2,1,,,,,2021
710598,A. Taylor,UTC,2021-09-18T14:00:00+00:00,1631973600,1631973600,1631977200,512,Turf Moor,Burnley,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 5,44,Burnley,https://media-1.api-sports.io/football/teams/44.png,False,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,True,0,1,0,1,0,1,,,,,2021
710599,A. Madley,UTC,2021-09-18T14:00:00+00:00,1631973600,1631973600,1631977200,550,Anfield,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 5,40,Liverpool,https://media-2.api-sports.io/football/teams/40.png,True,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,False,3,0,1,0,3,0,,,,,2021
710600,J. Moss,UTC,2021-09-18T14:00:00+00:00,1631973600,1631973600,1631977200,555,Etihad Stadium,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 5,50,Manchester City,https://media-1.api-sports.io/football/teams/50.png,,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,,0,0,0,0,0,0,,,,,2021
710601,M. Dean,UTC,2021-09-17T19:00:00+00:00,1631905200,1631905200,1631908800,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 5,34,Newcastle,https://media-3.api-sports.io/football/teams/34.png,,63,Leeds,https://media-2.api-sports.io/football/teams/63.png,,1,1,1,1,1,1,,,,,2021
710602,R. Jones,UTC,2021-09-18T14:00:00+00:00,1631973600,1631973600,1631977200,565,Carrow Road,"Norwich, Norfolk",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 5,71,Norwich,https://media-2.api-sports.io/football/teams/71.png,False,38,Watford,https://media-3.api-sports.io/football/teams/38.png,True,1,3,1,1,1,3,,,,,2021
710603,P. Tierney,UTC,2021-09-19T15:30:00+00:00,1632065400,1632065400,1632069000,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 5,47,Tottenham,https://media-3.api-sports.io/football/teams/47.png,False,49,Chelsea,https://media-1.api-sports.io/football/teams/49.png,True,0,3,0,0,0,3,,,,,2021
710604,M. Atkinson,UTC,2021-09-19T13:00:00+00:00,1632056400,1632056400,1632060000,598,London Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 5,48,West Ham,https://media-3.api-sports.io/football/teams/48.png,False,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,True,1,2,1,1,1,2,,,,,2021
710605,D. England,UTC,2021-09-18T11:30:00+00:00,1631964600,1631964600,1631968200,600,Molineux Stadium,"Wolverhampton, West Midlands",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 5,39,Wolves,https://media-2.api-sports.io/football/teams/39.png,False,55,Brentford,https://media-3.api-sports.io/football/teams/55.png,True,0,2,0,2,0,2,,,,,2021
710606,C. Pawson,UTC,2021-09-26T15:30:00+00:00,1632670200,1632670200,1632673800,494,Emirates Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 6,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,True,47,Tottenham,https://media-3.api-sports.io/football/teams/47.png,False,3,1,3,0,3,1,,,,,2021
710607,S. Attwell,UTC,2021-09-25T16:30:00+00:00,1632587400,1632587400,1632591000,10503,Brentford Community Stadium,"Brentford, Middlesex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 6,55,Brentford,https://media-3.api-sports.io/football/teams/55.png,,40,Liverpool,https://media-3.api-sports.io/football/teams/40.png,,3,3,1,1,3,3,,,,,2021
710608,M. Oliver,UTC,2021-09-25T11:30:00+00:00,1632569400,1632569400,1632573000,519,Stamford Bridge,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 6,49,Chelsea,https://media-1.api-sports.io/football/teams/49.png,False,50,Manchester City,https://media-2.api-sports.io/football/teams/50.png,True,0,1,0,0,0,1,,,,,2021
710609,A. Marriner,UTC,2021-09-27T19:00:00+00:00,1632769200,1632769200,1632772800,525,Selhurst Park,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 6,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,,51,Brighton,https://media-3.api-sports.io/football/teams/51.png,,1,1,1,0,1,1,,,,,2021
710610,D. Coote,UTC,2021-09-25T14:00:00+00:00,1632578400,1632578400,1632582000,8560,Goodison Park,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 6,45,Everton,https://media-3.api-sports.io/football/teams/45.png,True,71,Norwich,https://media-1.api-sports.io/football/teams/71.png,False,2,0,1,0,2,0,,,,,2021
710611,K. Friend,UTC,2021-09-25T14:00:00+00:00,1632578400,1632578400,1632582000,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 6,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,False,48,West Ham,https://media-2.api-sports.io/football/teams/48.png,True,1,2,1,0,1,2,,,,,2021
710612,C. Kavanagh,UTC,2021-09-25T14:00:00+00:00,1632578400,1632578400,1632582000,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 6,46,Leicester,https://media-3.api-sports.io/football/teams/46.png,,44,Burnley,https://media-3.api-sports.io/football/teams/44.png,,2,2,1,2,2,2,,,,,2021
710613,M. Dean,UTC,2021-09-25T11:30:00+00:00,1632569400,1632569400,1632573000,556,Old Trafford,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 6,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,False,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,True,0,1,0,0,0,1,,,,,2021
710614,A. Madley,UTC,2021-09-26T13:00:00+00:00,1632661200,1632661200,1632664800,585,St. Mary's Stadium,"Southampton, Hampshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 6,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,False,39,Wolves,https://media-2.api-sports.io/football/teams/39.png,True,0,1,0,0,0,1,,,,,2021
710615,J. Gillett,UTC,2021-09-25T14:00:00+00:00,1632578400,1632578400,1632582000,596,Vicarage Road,Watford,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 6,38,Watford,https://media-2.api-sports.io/football/teams/38.png,,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,,1,1,0,1,1,1,,,,,2021
710616,J. Moss,UTC,2021-10-02T16:30:00+00:00,1633192200,1633192200,1633195800,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 7,51,Brighton,https://media-2.api-sports.io/football/teams/51.png,,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,,0,0,0,0,0,0,,,,,2021
